definition,log_bin,score,word,freq,familiar,familiar_1,familiar_2,familiar_3,formal,formal_1,formal_2,formal_3,meaning_opinion,meaning_opinion_1,meaning_opinion_2,meaning_opinion_3,proper_noun,proper_noun_1,proper_noun_2,proper_noun_3
268879,6,1845,clutch,98,familiar_no,familiar_no,familiar_yes,familiar_no,formal_yes,formal_yes,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6006426,3,-4,slicer,10,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3336145,7,6069,democrat,150,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_yes,formal_yes,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
121249,4,311,dike,20,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
4455477,4,3,hot shit,20,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
302039,2,2,plips,5,familiar_no,familiar_no,familiar_no,familiar_no,formal_unclear,formal_unclear,formal_unclear,formal_unclear,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2789308,1,17,idiosyncricy,2,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
12007,5,2469,yayo,44,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6128827,6,0,barbie,70,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
244482,5,341,foot,39,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,both,both,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4960501,5,5,dirty south,45,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
912467,4,27,sex pistols,31,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,opinion,opinion,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
8277108,2,2,ebo,6,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1012369,3,55,ghetto fab,8,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
217723,5,573,jeep,51,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
1949793,7,3622,sean,130,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_yes,formal_no,formal_yes,formal_yes,opinion,opinion,opinion,opinion,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
5111833,4,-27,deuces,21,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5513978,3,112,kosta,9,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
89194,3,147,fuck knuckle,13,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5191647,0,1,diggdrawal,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,both,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
765064,6,939,foo,67,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
273098,6,6104,depression,99,familiar_no,familiar_no,familiar_no,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,opinion,opinion,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
8143048,3,1,pirate ship,9,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2472155,1,-1,devil sticks,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
234586,4,154,pimpette,23,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5918811,5,0,midget,57,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
3742940,0,-3,sausage bap,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4291497,5,2,nipple,34,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
965921,6,6554,chicago,98,familiar_no,familiar_no,familiar_no,familiar_yes,formal_yes,formal_yes,formal_unclear,formal_yes,opinion,opinion,opinion,opinion,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
738705,4,127,fat boy,16,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_unclear,formal_no,formal_no,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
1396299,4,665,42,30,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5684272,6,27,friday,87,familiar_no,familiar_no,familiar_yes,familiar_no,formal_unclear,formal_no,formal_yes,formal_unclear,opinion,opinion,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
7738245,2,1,angel lust,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1834137,1,-4,man brain,3,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,both,both,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2947652,2,-5,wwmd,7,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
2985783,8,286,juggalo,296,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
538715,7,1059,muffin,140,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_unclear,formal_no,formal_no,opinion,opinion,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3064583,6,-2,mustang,93,familiar_no,familiar_no,familiar_no,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1186302,5,363,fts,47,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1030546,3,-24,mudflaps,13,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1215001,3,185,vox,11,familiar_no,familiar_no,familiar_no,familiar_no,formal_unclear,formal_yes,formal_no,formal_unclear,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
160093,7,1484,brick,185,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5198935,5,126,slam dunk,32,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5521373,4,104,snoot,21,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
3260767,2,-39,grown,5,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,opinion,opinion,meaning,opinion,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
1613751,2,-10,cock nose,6,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2127340,1,-1,tweedledump,3,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,both,meaning,both,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
271930,2,32,norn iron,5,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
5890001,2,5,hijacking,5,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3006319,7,3411,jonas brothers,237,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
1279708,6,21253,geek,108,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_no,formal_no,formal_unclear,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3950213,0,2,honeymoon hike,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1012103,6,477,american football,88,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7804379,2,-1,kadiddlehopper,5,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,both,meaning,both,opinion,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
1635423,7,2693,the game,170,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,opinion,opinion,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3650603,1,-1,bizzed,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4229992,5,144,pog,39,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1532411,7,6116,shit,188,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,both,opinion,both,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
452574,6,1483,sarcasm,67,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,both,opinion,both,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
256268,5,891,kool,34,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
777084,3,625,hot boxing,11,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1936607,7,3933,liberal,167,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,opinion,opinion,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1246572,1,3,tubaker,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
429476,6,3788,goat,100,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2080349,5,958,lexie,34,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
633332,2,508,mahal kita,5,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_yes,formal_yes,formal_no,formal_yes,opinion,meaning,opinion,opinion,proper_noun_yes,proper_noun_yes,proper_noun_no,proper_noun_yes
4877186,3,-52,gumba,9,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
1397842,2,1607,moms,6,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5920286,7,50,christian,159,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,both,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
321810,1,2,nerdbox,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
122892,6,962,turd burglar,78,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_unclear,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2020362,4,-9,spong,16,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
801647,1,-1,chuck flick,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1390581,3,64,lmn,8,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1594534,4,260,vice,18,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3180018,7,7908,chris,247,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
1201103,7,2561,muffin,140,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3199845,5,126,pd,40,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_no,proper_noun_yes
6672160,7,4911,yolo,196,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6490643,3,8,stamped,14,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
8241579,3,5,pampers,8,familiar_no,familiar_yes,familiar_no,familiar_no,formal_unclear,formal_yes,formal_no,formal_unclear,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1140603,2,108,pound salt,4,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5357544,1,20,bonah,3,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1041505,4,705,scrilla,28,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
8312482,2,301,hassan-chop!,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2235926,5,2047,pod,55,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
387943,6,-356,faded,66,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4523016,8,3449,fag,491,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
175709,8,5577,mtv,287,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
4120619,6,-34,gamer,65,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,both,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6900864,3,-2,cumbubble,8,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
